Date time,Home (kWh),Solar Energy (kWh),From Powerwall (kWh),From Grid (kWh),To Grid (kWh)
2022-02-01T01:00:00-08:00,35.5,20.6,8.2,17.0,-0.1
2022-02-02T01:00:00-08:00,39.3,6.5,1.7,34.3,0
2022-02-03T01:00:00-08:00,32.3,3.1,0.1,31.4,0
2022-02-04T01:00:00-08:00,23.6,8.8,3.5,17.2,-0.1
2022-02-05T01:00:00-08:00,29.0,8.0,2.8,22.7,0
2022-02-06T01:00:00-08:00,21.5,30.3,4.2,10.6,-0.1
2022-02-07T01:00:00-08:00,14.0,4.5,11.2,0.1,-0.1
