Date time,Home (kWh),From Powerwall (kWh),Solar Energy (kWh),From Grid (kWh),To Grid (kWh)
2020-12-01T01:00:00-08:00,32.5,11.5,24.6,14.4,0.2
2020-12-02T01:00:00-08:00,31.0,15.3,25.2,8.3,0.9
2020-12-03T01:00:00-08:00,36.4,9.5,9.8,21.2,0.1
2020-12-04T01:00:00-08:00,28.6,13.9,24.2,7.8,0.1
2020-12-05T01:00:00-08:00,38.7,16.4,24.1,15.7,0.2
2020-12-06T01:00:00-08:00,25.5,1.4,7.8,18.6,0.1
2020-12-07T01:00:00-08:00,24.8,2.9,8.3,17.8,0.1
2020-12-08T01:00:00-08:00,29.4,0.0,2.5,27.8,0.0
2020-12-09T01:00:00-08:00,25.6,1.3,6.4,20.3,0.0
2020-12-10T01:00:00-08:00,36.1,0.8,6.4,30.6,0.0
2020-12-11T01:00:00-08:00,32.8,2.6,8.9,25.3,0.1
2020-12-12T01:00:00-08:00,36.8,8.9,15.9,22.9,0.1
2020-12-13T01:00:00-08:00,69.7,0.0,3.9,69.6,0.0
2020-12-14T01:00:00-08:00,51.3,3.0,6.8,47.0,0.0
2020-12-15T01:00:00-08:00,18.7,1.8,4.5,15.2,0.1
2020-12-16T01:00:00-08:00,21.7,0.0,2.4,19.7,0.0
2020-12-17T01:00:00-08:00,18.5,6.3,13.0,10.2,0.1
2020-12-18T01:00:00-08:00,21.7,2.2,4.1,16.1,0.0
2020-12-19T01:00:00-08:00,26.2,0.0,1.8,25.3,0.0
2020-12-20T01:00:00-08:00,25.1,0.0,3.2,22.6,0.0
2020-12-21T01:00:00-08:00,68.0,0.4,2.7,66.2,0.0
2020-12-22T01:00:00-08:00,58.6,11.4,18.9,41.8,0.1
2020-12-23T01:00:00-08:00,59.1,5.0,16.1,43.9,0.0
2020-12-24T01:00:00-08:00,73.9,7.9,21.5,54.2,0.0
2020-12-25T01:00:00-08:00,65.2,0.0,3.5,62.5,0.0
2020-12-26T01:00:00-08:00,33.2,2.0,7.4,26.8,0.0
2020-12-27T01:00:00-08:00,27.0,0.9,6.4,21.7,0.0
2020-12-28T01:00:00-08:00,31.6,7.4,23.3,18.1,0.2
2020-12-29T01:00:00-08:00,38.7,6.6,3.3,29.3,0.1
2020-12-30T01:00:00-08:00,25.8,0.0,3.3,23.5,0.0
2020-12-31T01:00:00-08:00,22.1,1.3,5.7,17.0,0.1
