Date time,Home (kWh),From Powerwall (kWh),Solar Energy (kWh),From Grid (kWh),To Grid (kWh)
2023-04-01T01:00:00-07:00,13.5,7.5,35.8,0.2,13.7
2023-04-02T01:00:00-07:00,35.4,14.2,38.2,0.3,1.0
2023-04-03T01:00:00-07:00,23.8,10.9,36.8,0.2,11.5
2023-04-04T01:00:00-07:00,17.1,10.1,59.3,0.1,41.5
2023-04-05T01:00:00-07:00,25.3,14.0,44.2,0.2,16.3
2023-04-06T01:00:00-07:00,20.3,12.4,16.4,0.2,0.2
2023-04-07T01:00:00-07:00,25.9,12.0,44.7,0.2,12.3
2023-04-08T01:00:00-07:00,28.2,16.4,23.1,0.3,0.3
2023-04-09T01:00:00-07:00,11.5,7.0,13.4,0.2,0.2
2023-04-10T01:00:00-07:00,17.3,10.3,14.2,0.2,0.2
2023-04-11T01:00:00-07:00,37.0,8.3,51.6,5.2,3.8
2023-04-12T01:00:00-07:00,17.1,9.8,67.8,0.1,49.2
2023-04-13T01:00:00-07:00,22.6,14.5,38.9,0.2,20.7
2023-04-14T01:00:00-07:00,28.8,12.4,61.1,0.1,25.9
2023-04-15T01:00:00-07:00,22.9,10.5,22.9,0.2,0.2
2023-04-16T01:00:00-07:00,19.9,11.0,32.1,0.2,11.6
2023-04-17T01:00:00-07:00,21.4,12.7,29.0,0.2,3.7
2023-04-18T01:00:00-07:00,24.0,14.3,48.3,0.2,21.5
2023-04-19T01:00:00-07:00,24.4,11.7,62.6,0.2,36.2
2023-04-20T01:00:00-07:00,21.5,12.7,16.0,0.2,0.2
2023-04-21T01:00:00-07:00,25.7,13.4,28.0,0.3,0.2
2023-04-22T01:00:00-07:00,17.0,9.0,34.6,0.2,11.8
2023-04-23T01:00:00-07:00,24.2,10.8,31.0,0.2,3.5
2023-04-24T01:00:00-07:00,31.0,18.8,35.3,0.3,11.1
2023-04-25T01:00:00-07:00,21.7,11.2,49.3,0.2,18.4
2023-04-26T01:00:00-07:00,41.9,12.9,59.7,0.2,18.6
2023-04-27T01:00:00-07:00,31.1,12.7,69.6,0.2,38.0
2023-04-28T01:00:00-07:00,30.7,13.0,70.9,0.1,37.5
2023-04-29T01:00:00-07:00,25.8,9.2,70.4,0.1,39.1
2023-04-30T01:00:00-07:00,9.4,4.3,25.7,0.1,12.1
