Date time,Home (kWh),From Powerwall (kWh),Solar Energy (kWh),From Grid (kWh),To Grid (kWh)
2020-09-01T01:00:00-07:00,31.4,11.2,64.3,0.1,30.9
2020-09-02T01:00:00-07:00,39.7,15.6,64.2,0.1,26.4
2020-09-03T01:00:00-07:00,37.4,13.8,63.8,0.1,23.9
2020-09-04T01:00:00-07:00,37.4,19.8,57.2,0.1,19.3
2020-09-05T01:00:00-07:00,28.8,12.1,43.2,0.2,4.8
2020-09-06T01:00:00-07:00,30.1,1.4,61.0,16.1,40.2
2020-09-07T01:00:00-07:00,37.1,0.0,62.0,17.3,41.3
2020-09-08T01:00:00-07:00,23.0,0.0,58.8,14.6,49.4
2020-09-09T01:00:00-07:00,45.0,0.0,58.0,21.7,34.7
2020-09-10T01:00:00-07:00,64.6,0.5,57.6,31.4,24.0
2020-09-11T01:00:00-07:00,34.3,17.1,45.6,0.2,18.0
2020-09-12T01:00:00-07:00,29.9,20.6,8.4,1.8,0.2
2020-09-13T01:00:00-07:00,23.4,11.1,22.3,3.4,0.1
2020-09-14T01:00:00-07:00,19.1,7.9,18.8,5.0,0.1
2020-09-15T01:00:00-07:00,21.8,11.8,29.5,0.7,0.2
2020-09-16T01:00:00-07:00,28.7,19.4,27.8,0.2,0.2
2020-09-17T01:00:00-07:00,23.0,9.7,34.1,0.2,0.2
2020-09-18T01:00:00-07:00,16.9,12.8,10.1,0.2,0.2
2020-09-19T01:00:00-07:00,16.1,8.4,15.3,3.4,0.2
2020-09-20T01:00:00-07:00,18.7,11.6,38.5,0.2,0.2
2020-09-21T01:00:00-07:00,14.6,8.0,26.3,0.2,4.2
2020-09-22T01:00:00-07:00,24.8,10.3,44.6,0.2,21.0
2020-09-23T01:00:00-07:00,26.4,23.0,4.6,0.2,0.2
2020-09-24T01:00:00-07:00,16.8,8.3,20.9,2.6,0.1
2020-09-25T01:00:00-07:00,28.6,8.3,14.9,10.1,0.1
2020-09-26T01:00:00-07:00,23.1,11.5,34.2,2.6,0.1
2020-09-27T01:00:00-07:00,24.9,13.9,47.8,0.2,11.4
2020-09-28T01:00:00-07:00,32.0,13.6,54.0,0.2,16.5
2020-09-29T01:00:00-07:00,37.6,16.5,53.4,0.2,15.6
2020-09-30T01:00:00-07:00,30.4,16.9,32.9,0.2,3.1
