Date time,Home (kWh),From Powerwall (kWh),Solar Energy (kWh),From Grid (kWh),To Grid (kWh)
2021-01-01T01:00:00-08:00,29.1,0.4,3.2,26.9,0.0
2021-01-02T01:00:00-08:00,27.4,0.0,2.3,25.8,0.0
2021-01-03T01:00:00-08:00,34.4,2.1,8.2,27.5,0.0
2021-01-04T01:00:00-08:00,32.3,0.0,3.2,30.1,0.0
2021-01-05T01:00:00-08:00,31.7,0.0,2.4,29.9,0.0
2021-01-06T01:00:00-08:00,29.7,6.9,15.1,16.5,0.1
2021-01-07T01:00:00-08:00,30.1,2.3,10.0,20.9,0.1
2021-01-08T01:00:00-08:00,24.2,0.0,3.6,21.5,0.0
2021-01-09T01:00:00-08:00,23.3,6.8,13.7,11.4,0.1
2021-01-10T01:00:00-08:00,66.6,2.6,8.6,59.1,0.1
2021-01-11T01:00:00-08:00,23.7,0.0,2.4,22.2,0.0
2021-01-12T01:00:00-08:00,28.7,0.0,3.8,25.6,0.0
2021-01-13T01:00:00-08:00,23.3,8.4,25.1,8.0,1.1
2021-01-14T01:00:00-08:00,23.4,14.2,19.3,1.7,0.2
2021-01-15T01:00:00-08:00,35.1,8.2,16.4,18.3,0.1
2021-01-16T01:00:00-08:00,28.0,2.0,8.3,21.0,0.1
2021-01-17T01:00:00-08:00,33.2,1.5,8.3,26.2,0.1
2021-01-18T01:00:00-08:00,27.2,8.2,16.4,12.3,0.1
2021-01-19T01:00:00-08:00,32.2,7.1,16.2,17.5,0.1
2021-01-20T01:00:00-08:00,25.8,5.4,13.7,13.8,0.1
2021-01-21T01:00:00-08:00,33.8,2.2,9.0,25.7,0.1
2021-01-22T01:00:00-08:00,38.0,11.1,24.6,17.2,0.1
2021-01-23T01:00:00-08:00,49.8,11.1,20.2,30.0,0.1
2021-01-24T01:00:00-08:00,38.6,0.9,6.1,33.7,0.0
2021-01-25T01:00:00-08:00,19.1,8.4,20.3,5.6,0.1
2021-01-26T01:00:00-08:00,32.4,11.1,12.1,17.1,0.1
2021-01-27T01:00:00-08:00,25.2,13.0,19.8,7.9,0.1
2021-01-28T01:00:00-08:00,25.8,3.1,7.7,18.9,0.1
2021-01-29T01:00:00-08:00,27.6,5.6,14.4,15.0,0.1
2021-01-30T01:00:00-08:00,35.5,0.0,5.3,31.0,0.0
2021-01-31T01:00:00-08:00,53.5,0.0,3.4,50.3,0.0
