Date time,Home (kWh),From Powerwall (kWh),Solar Energy (kWh),From Grid (kWh),To Grid (kWh)
2021-07-01T01:00:00-07:00,25.2,16.6,45.8,0.2,19.3
2021-07-02T01:00:00-07:00,35.8,17.4,53.4,0.1,19.2
2021-07-03T01:00:00-07:00,47.1,18.0,74.7,0.1,27.2
2021-07-04T01:00:00-07:00,33.0,8.4,60.3,0.1,17.5
2021-07-05T01:00:00-07:00,33.7,15.8,53.5,0.1,20.5
2021-07-06T01:00:00-07:00,36.9,11.7,63.0,0.1,25.4
2021-07-07T01:00:00-07:00,33.7,17.7,34.4,0.2,0.2
2021-07-08T01:00:00-07:00,44.5,17.2,53.6,0.2,6.1
2021-07-09T01:00:00-07:00,27.3,4.0,74.2,0.1,35.3
2021-07-10T01:00:00-07:00,17.2,3.7,70.2,0.1,52.8
2021-07-11T01:00:00-07:00,16.8,3.8,75.1,0.1,57.1
2021-07-12T01:00:00-07:00,20.0,4.7,74.1,0.1,53.4
2021-07-13T01:00:00-07:00,19.1,4.8,64.3,0.1,43.7
2021-07-14T01:00:00-07:00,15.4,4.3,55.6,0.1,37.7
2021-07-15T01:00:00-07:00,30.8,15.7,57.2,0.1,36.3
2021-07-16T01:00:00-07:00,21.5,12.1,29.1,0.2,0.2
2021-07-17T01:00:00-07:00,71.2,20.8,70.4,0.2,0.2
2021-07-18T01:00:00-07:00,41.2,12.4,73.1,0.1,27.8
2021-07-19T01:00:00-07:00,44.4,20.8,73.4,0.1,32.0
2021-07-20T01:00:00-07:00,32.8,10.4,43.1,0.2,0.2
2021-07-21T01:00:00-07:00,42.1,15.2,48.3,0.2,2.1
2021-07-22T01:00:00-07:00,29.1,8.6,73.9,0.1,39.5
2021-07-23T01:00:00-07:00,26.3,8.7,71.8,0.1,45.0
2021-07-24T01:00:00-07:00,38.6,14.3,72.7,0.1,35.1
2021-07-25T01:00:00-07:00,35.5,12.3,72.0,0.1,35.2
2021-07-26T01:00:00-07:00,29.8,8.1,71.2,0.1,37.5
2021-07-27T01:00:00-07:00,34.9,13.7,70.8,0.1,36.1
2021-07-28T01:00:00-07:00,45.6,16.2,63.7,0.1,19.3
2021-07-29T01:00:00-07:00,40.6,13.3,71.4,0.1,25.1
2021-07-30T01:00:00-07:00,52.2,22.7,68.7,0.1,22.9
2021-07-31T01:00:00-07:00,31.0,18.4,12.5,3.0,0.2
