Date time,Home (kWh),From Powerwall (kWh),Solar Energy (kWh),From Grid (kWh),To Grid (kWh)
2023-12-01T00:00:00-08:00,27.5,1.3,7.7,20.3,0.0
2023-12-02T00:00:00-08:00,38.3,10.4,18.9,21.2,0.0
2023-12-03T00:00:00-08:00,27.4,0.0,2.7,25.4,0.0
2023-12-04T00:00:00-08:00,30.0,0.0,2.5,28.2,0.0
2023-12-05T00:00:00-08:00,62.1,0.0,1.1,61.9,0.0
2023-12-06T00:00:00-08:00,24.0,0.0,1.7,23.0,0.0
2023-12-07T00:00:00-08:00,13.9,0.0,2.3,12.8,0.0
2023-12-08T00:00:00-08:00,22.3,2.9,8.3,15.0,0.0
2023-12-09T00:00:00-08:00,28.8,0.0,0.7,28.8,0.0
2023-12-10T00:00:00-08:00,20.4,5.0,9.2,13.0,0.0
2023-12-11T00:00:00-08:00,21.7,0.7,5.9,16.5,0.0
2023-12-12T00:00:00-08:00,31.5,5.7,16.1,16.9,0.0
2023-12-13T00:00:00-08:00,29.0,6.2,16.6,13.9,0.0
2023-12-14T00:00:00-08:00,24.4,0.0,2.0,23.2,0.0
2023-12-15T00:00:00-08:00,41.2,5.2,12.7,30.0,0.0
2023-12-16T00:00:00-08:00,65.0,3.7,10.6,55.6,0.0
2023-12-17T00:00:00-08:00,19.1,6.6,13.9,7.3,0.0
2023-12-18T00:00:00-08:00,40.0,0.0,5.0,35.4,0.0
2023-12-19T00:00:00-08:00,24.4,0.0,2.7,22.5,0.0
2023-12-20T00:00:00-08:00,22.8,8.5,16.4,8.6,0.0
2023-12-21T00:00:00-08:00,25.4,2.8,9.1,17.3,0.0
2023-12-22T00:00:00-08:00,32.1,0.0,2.7,30.4,0.0
2023-12-23T00:00:00-08:00,52.6,1.5,9.9,43.5,0.0
2023-12-24T00:00:00-08:00,47.9,0.9,6.1,42.9,0.0
2023-12-25T00:00:00-08:00,35.7,0.0,2.0,34.6,0.0
2023-12-26T00:00:00-08:00,38.1,10.1,17.8,21.8,0.0
2023-12-27T00:00:00-08:00,20.1,0.0,2.3,18.6,0.0
2023-12-28T00:00:00-08:00,19.6,1.3,6.5,14.4,0.0
2023-12-29T00:00:00-08:00,17.8,0.6,4.6,14.2,0.0
2023-12-30T00:00:00-08:00,21.2,0.4,4.1,18.2,0.0
2023-12-31T00:00:00-08:00,22.9,6.0,11.8,12.7,0.0
