Date time,Home (kWh),From Powerwall (kWh),Solar Energy (kWh),From Grid (kWh),To Grid (kWh)
2021-04-01T01:00:00-07:00,26.8,11.2,48.7,0.1,22.2
2021-04-02T01:00:00-07:00,31.1,10.9,47.4,0.2,9.4
2021-04-03T01:00:00-07:00,18.7,9.2,39.1,0.1,18.2
2021-04-04T01:00:00-07:00,20.3,9.9,26.3,0.1,5.0
2021-04-05T01:00:00-07:00,19.8,9.9,63.1,0.1,40.0
2021-04-06T01:00:00-07:00,17.2,8.6,63.7,0.1,44.6
2021-04-07T01:00:00-07:00,16.9,10.7,12.3,0.1,0.1
2021-04-08T01:00:00-07:00,17.1,8.7,64.5,0.1,38.6
2021-04-09T01:00:00-07:00,31.6,18.6,31.9,0.3,8.6
2021-04-10T01:00:00-07:00,51.1,19.7,52.1,0.2,0.2
2021-04-11T01:00:00-07:00,44.5,15.1,71.8,0.2,15.1
2021-04-12T01:00:00-07:00,38.9,13.0,73.0,0.1,32.5
2021-04-13T01:00:00-07:00,38.3,19.8,72.4,0.1,38.5
2021-04-14T01:00:00-07:00,27.0,13.6,71.9,0.2,36.9
2021-04-15T01:00:00-07:00,29.0,12.7,70.3,0.2,39.3
2021-04-16T01:00:00-07:00,16.4,6.3,70.2,0.1,45.9
2021-04-17T01:00:00-07:00,26.2,8.2,69.9,0.1,42.0
2021-04-18T01:00:00-07:00,23.7,8.4,68.5,0.1,46.5
2021-04-19T01:00:00-07:00,19.6,10.5,68.0,0.1,48.1
2021-04-20T01:00:00-07:00,21.9,5.7,70.2,0.1,42.9
2021-04-21T01:00:00-07:00,15.6,5.1,69.0,0.1,51.3
2021-04-22T01:00:00-07:00,19.4,8.4,64.8,0.1,43.1
2021-04-23T01:00:00-07:00,30.2,8.5,56.2,0.1,27.0
2021-04-24T01:00:00-07:00,21.1,11.2,21.4,0.2,0.2
2021-04-25T01:00:00-07:00,35.4,10.0,54.2,0.2,12.2
2021-04-26T01:00:00-07:00,17.5,5.6,66.9,0.1,48.3
2021-04-27T01:00:00-07:00,20.6,8.5,51.7,0.1,29.6
2021-04-28T01:00:00-07:00,16.7,6.6,43.6,0.1,25.7
2021-04-29T01:00:00-07:00,19.0,6.0,62.4,0.1,41.4
2021-04-30T01:00:00-07:00,13.1,5.3,54.1,0.1,37.6
