Date time,Home (kWh),From Powerwall (kWh),Solar Energy (kWh),From Grid (kWh),To Grid (kWh)
2020-10-01T01:00:00-07:00,27.3,14.2,29.7,0.2,0.1
2020-10-02T01:00:00-07:00,16.8,9.9,37.9,0.1,11.3
2020-10-03T01:00:00-07:00,12.3,7.3,9.0,0.2,0.2
2020-10-04T01:00:00-07:00,16.1,9.7,14.3,0.2,0.2
2020-10-05T01:00:00-07:00,16.2,9.1,34.0,0.2,6.9
2020-10-06T01:00:00-07:00,22.9,11.9,43.4,0.2,20.0
2020-10-07T01:00:00-07:00,35.9,29.7,17.6,0.2,0.2
2020-10-08T01:00:00-07:00,28.1,12.6,23.8,7.0,0.1
2020-10-09T01:00:00-07:00,9.6,4.9,21.1,1.1,0.1
2020-10-10T01:00:00-07:00,9.4,5.6,25.0,0.1,0.1
2020-10-11T01:00:00-07:00,9.1,5.9,8.1,0.1,0.1
2020-10-12T01:00:00-07:00,42.6,27.5,24.2,0.2,0.2
2020-10-13T01:00:00-07:00,26.8,12.3,34.8,2.4,0.2
2020-10-14T01:00:00-07:00,26.2,17.7,34.9,0.3,0.3
2020-10-15T01:00:00-07:00,25.9,17.6,34.2,0.2,3.7
2020-10-16T01:00:00-07:00,42.3,18.7,6.9,20.0,0.1
2020-10-17T01:00:00-07:00,30.0,3.0,8.8,22.4,0.1
2020-10-18T01:00:00-07:00,14.2,1.0,5.3,10.3,0.1
2020-10-19T01:00:00-07:00,13.2,2.5,7.2,7.2,0.1
2020-10-20T01:00:00-07:00,14.8,5.2,28.3,3.1,0.1
2020-10-21T01:00:00-07:00,24.8,18.7,21.1,0.2,0.4
2020-10-22T01:00:00-07:00,18.9,14.0,19.8,0.1,0.1
2020-10-23T01:00:00-07:00,28.4,9.1,5.9,18.1,0.1
2020-10-24T01:00:00-07:00,32.0,11.9,22.7,11.5,0.1
2020-10-25T01:00:00-07:00,36.4,10.2,34.2,14.0,0.1
2020-10-26T01:00:00-07:00,45.4,16.8,21.9,16.3,0.2
2020-10-27T01:00:00-07:00,18.7,6.8,26.3,6.5,0.1
2020-10-28T01:00:00-07:00,24.6,12.5,8.5,6.6,0.2
2020-10-29T01:00:00-07:00,21.5,8.5,15.4,7.9,0.1
2020-10-30T01:00:00-07:00,19.9,6.4,30.5,4.2,0.1
2020-10-31T01:00:00-07:00,26.0,18.7,35.1,0.1,2.1
