Date time,Home (kWh),From Powerwall (kWh),Solar Energy (kWh),From Grid (kWh),To Grid (kWh)
2021-02-01T01:00:00-08:00,33.0,0.4,3.6,30.5,0.0
2021-02-02T01:00:00-08:00,57.9,0.5,10.4,48.4,0.0
2021-02-03T01:00:00-08:00,73.2,5.0,24.8,50.0,0.1
2021-02-04T01:00:00-08:00,48.0,0.0,4.6,43.9,0.0
2021-02-05T01:00:00-08:00,38.5,1.1,8.4,31.2,0.0
2021-02-06T01:00:00-08:00,33.4,0.0,5.6,28.7,0.0
2021-02-07T01:00:00-08:00,36.1,11.4,24.7,13.4,0.2
2021-02-08T01:00:00-08:00,26.3,5.6,14.2,13.6,0.2
2021-02-09T01:00:00-08:00,37.0,12.1,38.7,10.7,7.4
2021-02-10T01:00:00-08:00,29.5,16.1,27.7,4.1,0.1
2021-02-11T01:00:00-08:00,36.4,5.7,8.3,23.0,0.0
2021-02-12T01:00:00-08:00,49.3,0.0,4.2,66.2,0.3
2021-02-13T01:00:00-08:00,34.4,5.7,0.1,31.6,0.0
2021-02-14T01:00:00-08:00,42.6,14.4,0.1,28.3,0.1
2021-02-15T01:00:00-08:00,37.8,0.0,1.4,37.8,0.0
2021-02-16T01:00:00-08:00,41.1,9.6,22.8,20.5,0.1
2021-02-17T01:00:00-08:00,40.9,9.2,22.2,20.5,0.1
2021-02-18T01:00:00-08:00,45.1,0.7,11.0,34.9,0.0
2021-02-19T01:00:00-08:00,40.1,8.6,19.3,22.7,0.1
2021-02-20T01:00:00-08:00,34.3,15.1,28.3,8.6,0.2
2021-02-21T01:00:00-08:00,28.9,6.6,15.0,15.1,0.1
2021-02-22T01:00:00-08:00,22.6,3.7,9.4,14.6,0.1
2021-02-23T01:00:00-08:00,24.3,9.2,37.1,5.5,6.4
2021-02-24T01:00:00-08:00,26.1,16.3,35.5,0.1,6.8
2021-02-25T01:00:00-08:00,36.7,25.8,13.5,3.8,0.2
2021-02-26T01:00:00-08:00,27.5,12.0,31.3,7.9,0.2
2021-02-27T01:00:00-08:00,35.4,25.2,32.4,0.2,0.2
2021-02-28T01:00:00-08:00,33.8,11.8,18.5,14.9,0.1
