Date time,Home (kWh),From Powerwall (kWh),Solar Energy (kWh),From Grid (kWh),To Grid (kWh)
2024-02-01T00:00:00-08:00,24.3,2.8,9.7,16.0,0.0
2024-02-02T00:00:00-08:00,30.5,11.8,20.5,11.9,0.0
2024-02-03T00:00:00-08:00,28.9,10.6,23.1,7.7,0.0
2024-02-04T00:00:00-08:00,40.3,8.0,17.2,24.3,0.0
2024-02-05T00:00:00-08:00,27.6,0.7,6.7,21.9,0.0
2024-02-06T00:00:00-08:00,29.4,0.6,7.4,23.0,0.0
2024-02-07T00:00:00-08:00,28.1,11.1,22.1,8.9,0.0
2024-02-08T00:00:00-08:00,30.5,1.7,8.3,22.1,0.0
2024-02-09T00:00:00-08:00,35.8,7.7,18.2,19.7,0.0
2024-02-10T00:00:00-08:00,39.8,13.9,28.9,14.8,0.6
2024-02-11T00:00:00-08:00,45.8,1.6,5.6,39.7,0.0
2024-02-12T00:00:00-08:00,45.4,11.8,9.9,26.1,0.0
2024-02-13T00:00:00-08:00,35.3,10.2,19.3,13.2,0.0
2024-02-14T00:00:00-08:00,28.5,5.8,17.1,12.9,0.0
2024-02-15T00:00:00-08:00,37.3,0.0,6.3,32.0,0.0
2024-02-16T00:00:00-08:00,38.3,10.0,33.2,15.6,0.0
2024-02-17T00:00:00-08:00,34.0,11.8,14.7,12.4,0.0
2024-02-18T00:00:00-08:00,31.5,1.0,8.4,24.4,0.0
2024-02-19T00:00:00-08:00,33.1,0.0,7.3,26.1,0.0
2024-02-20T00:00:00-08:00,29.3,10.8,21.3,10.5,0.0
2024-02-21T00:00:00-08:00,27.3,1.7,9.2,19.0,0.0
2024-02-22T00:00:00-08:00,27.1,9.2,37.9,8.2,0.0
2024-02-23T00:00:00-08:00,33.1,21.9,19.3,0.1,0.0
2024-02-24T00:00:00-08:00,37.2,0.0,6.5,31.0,0.0
2024-02-25T00:00:00-08:00,32.3,5.6,15.2,18.8,0.0
2024-02-26T00:00:00-08:00,41.6,13.1,27.6,16.4,0.0
2024-02-27T00:00:00-08:00,47.9,0.6,12.1,36.6,0.0
2024-02-28T00:00:00-08:00,22.0,0.3,6.0,17.0,0.0
2024-02-29T00:00:00-08:00,30.1,2.3,12.6,18.7,0.0
